loja,ean,sku,nome,marca,precoDe,precoPor,oferta,print_tela_path,link
masonline,7793253099220,146525,Aromatizante De Tela Fraganza Sedosa Primavera Repuesto Poett X 250 Ml,Poett,4329.00,,,,https://www.masonline.com.ar/aromatizante-de-tela-fraganza-sedosa-primavera-repuesto-poett-x-250-ml-2/p
masonline,7793281493953,233861,Nuggets Unión Ganadera Crocantes 300 G,Unión Ganadera,6849.00,,,,https://www.masonline.com.ar/nuggets-union-ganadera-crocantes-300-g/p
masonline,7793281493700,214694,Medallones Chacra Nuestra Finitas 220 G 4u,Chacra Nuestra,4509.00,,,,https://www.masonline.com.ar/medallones-chacra-nuestra-finitas-220-g-4u-2/p
masonline,7793281493519,214677,Hamburguesa Unión Ganadera Finita 2 U 110 G,Unión Ganadera,3399.00,,,,https://www.masonline.com.ar/hamburguesas-union-ganadera-finitas-110-g-2u-2/p
masonline,7793281493656,233869,Nuggets Unión Ganadera Crocantes 1 Kg,Unión Ganadera,20719.00,,,,https://www.masonline.com.ar/nuggets-union-ganadera-crocantes-1-kg/p
masonline,7793360000157,15143,Pure De Tomate Salsati 520 Gr,Salsati,1269.00,,,,https://www.masonline.com.ar/pure-de-tomate-salsati-520-gr-2/p
masonline,7793620003546,224593,Protectores Diarios Kotex Esencial 60u,Kotex,8269.00,,,,https://www.masonline.com.ar/protectores-diarios-kotex-esencial-60u-2/p
masonline,7793360129889,220374,Extracto Simple De Tomate La Campagnola 180 G,La Campagnola,2229.00,,,,https://www.masonline.com.ar/extracto-simple-de-tomate-la-campagnola-180-g-2/p
masonline,7793890258752,192928,Pan Lactal Blanco 460 G,Lactal,4719.00,,,,https://www.masonline.com.ar/pan-lactal-blanco-460g-2/p
masonline,7793360000157,15143,Pure De Tomate Salsati 520 Gr,Salsati,1269.00,,,,https://www.masonline.com.ar/pure-de-tomate-salsati-520-gr-2/p
masonline,7790580138868,222333,Puré De Tomate La Campagnola 530 G,La Campagnola,1159.00,,,,https://www.masonline.com.ar/pure-de-tomate-la-campagnola-530-g-2/p
masonline,7793890258769,189853,Pan Lactal De Mesa 315 G,Lactal,3239.00,,,,https://www.masonline.com.ar/pan-lactal-de-mesa-315g-2/p
masonline,7793890258264,183060,Rapiditas Bimbo Clasicas 275 G 10 U,Bimbo,3709.00,,,,https://www.masonline.com.ar/rapiditas-bimbo-clasicas-275g-10u-2/p
masonline,7793890258271,183059,Rapiditas Bimbo Light 275 G 10 U,Bimbo,3709.00,,,,https://www.masonline.com.ar/rapiditas-bimbo-light-275g-10u-2/p
masonline,7793890258288,183058,Rapiditas Bimbo Integrales 275 G 10 U,Bimbo,3709.00,,,,https://www.masonline.com.ar/rapiditas-bimbo-integrales-275g-10u-2/p
masonline,7793890258776,189852,Pan Lactal Con Salvado 330 G,Lactal,3539.00,,,,https://www.masonline.com.ar/pan-lactal-con-salvado-330g-2/p
masonline,7793890258790,189851,Pan Lactal Para Panchos 210 G 4 U,Lactal,2429.00,,,,https://www.masonline.com.ar/pan-lactal-para-panchos-210g-4u-2/p
masonline,7793890258783,189854,Pan Lactal Con Salvado 560 G,Lactal,5439.00,,,,https://www.masonline.com.ar/pan-lactal-con-salvado-560g-2/p
masonline,7793890258851,189846,Pan Fargo Para Hamburguesas Con Sésamo 210 G 4 U,Fargo,3129.00,,,,https://www.masonline.com.ar/pan-fargo-para-hamburguesas-con-sesamo-210g-4u-2/p
masonline,7793890258875,189845,Pan Fargo Para Panchos 210 G 6 U,Fargo,3129.00,,,,https://www.masonline.com.ar/pan-fargo-para-panchos-210g-6u-2/p
masonline,7793890258806,189850,Pan Lactal Para Hamburguesas 210 G 4 U,Lactal,2429.00,,,,https://www.masonline.com.ar/pan-lactal-para-hamburguesas-210g-4u-2/p
masonline,7793890258998,189841,Pan De Hamburguesa Bimbo Artesano 240 G 4 U,Bimbo,4159.00,,,,https://www.masonline.com.ar/pan-bimbo-tipo-artesano-original-240g-4u-2/p
masonline,7793890259025,189838,Pan De Pancho Bimbo Artesano 240 G 6 U,Bimbo,4169.00,,,,https://www.masonline.com.ar/pan-bimbo-tipo-artesano-original-240g-6u-2/p
masonline,7793890259087,213377,Pan Para Pancho Bimbo 210 G 6 U,Bimbo,3469.00,,,,https://www.masonline.com.ar/pan-para-pancho-bimbo-210g-6u-2/p
masonline,7793890259001,189840,Pan De Hamburguesa Bimbo Artesano Papa 240 G 4 U,Bimbo,4859.00,,,,https://www.masonline.com.ar/pan-bimbo-tipo-artesano-de-papa-240g-4u-2/p
masonline,7793890259070,192923,Pan Para Hamburguesas Bimbo Con Sésamo 210 G 4 U,Bimbo,3469.00,,,,https://www.masonline.com.ar/pan-bimbo-para-hamburguesas-con-sesamo-210g-4u-2/p
masonline,7793890259261,225035,Pan De Mesa Lactal De Salvado Con Semillas 330 G,Lactal,4049.00,,,,https://www.masonline.com.ar/pan-de-salvado-con-semillas-lactal-330g-2/p
masonline,7793890259605,216938,Pan De Pacho Bimbo Artesano Papa 240 G 6 U,Bimbo,4859.00,,,,https://www.masonline.com.ar/pan-tipo-artesano-bimbo-de-papa-240-g-6u-2/p
masonline,7793890259018,189839,Pan De Hamburguesa Bimbo Artesano Brioche 240 G 4 U,Bimbo,4859.00,,,,https://www.masonline.com.ar/pan-bimbo-tipo-artesano-brioche-240g-4u-2/p
masonline,7793890260892,227898,Pan Integral Bimbo Artesano Con Masa Madre 500 G,Bimbo,8709.00,,,,https://www.masonline.com.ar/pan-bimbo-artesano-integral-500-g/p
masonline,7793890259698,213378,Pan Super Pancho Fargo 390 G 6 U,Fargo,5209.00,,,,https://www.masonline.com.ar/pan-super-pancho-fargo-390g-6u-2/p
masonline,7793890260892,227898,Pan Integral Bimbo Artesano Con Masa Madre 500 G,Bimbo,8709.00,,,,https://www.masonline.com.ar/pan-bimbo-artesano-integral-500-g/p
masonline,7793890261233,231820,Pan Blanco Bimbo Chico 400 G,Bimbo,5399.00,,,,https://www.masonline.com.ar/pan-blanco-bimbo-chico-400-g/p
masonline,7793890260885,227899,Pan Blanco Bimbo Artesano Con Masa Madre 500 G,Bimbo,7979.00,,,,https://www.masonline.com.ar/pan-bimbo-artesano-blanco-500-g/p
masonline,7793890260724,227908,Tortillas Con Trigo Tia Rosa Fajitas 10 U 275 G,Tia Rosa,4089.00,,,,https://www.masonline.com.ar/tortillas-con-trigo-tia-rosa-fajitas-10u-275-g/p
masonline,7793890260915,227909,Tortillas Con Trigo Tia Rosa Burreras 8 U 420 G,Tia Rosa,6669.00,,,,https://www.masonline.com.ar/tortillas-con-trigo-tia-rosa-burreras-8u-420-g/p
masonline,7793890261073,227903,Rapiditas Bimbo Xxl 620 G 8 U,Bimbo,7599.00,,,,https://www.masonline.com.ar/rapiditas-bimbo-xxl-620-g/p
masonline,7793890261486,231355,Pan Fargo Integral 400 G,Fargo,5399.00,,,,https://www.masonline.com.ar/pan-fargo-integral-400-g/p
masonline,7793890261479,231358,Pan Fargo Lacteado 370 G,Fargo,4859.00,,,,https://www.masonline.com.ar/pan-fargo-lacteado-370-g/p
masonline,7793890261493,231354,Pan Fargo Cereales Y Semillas 400 G,Fargo,5399.00,,,,https://www.masonline.com.ar/pan-fargo-cereales-y-semillas-400-g/p
masonline,7793913001013,11523,Queso Untable Tregar Mascarpone 200 G,Tregar,3199.00,,,,https://www.masonline.com.ar/queso-mascarpone-tregar-x-200-gr-2/p
masonline,7793890261462,231356,Pan Fargo De Salvado 390 G,Fargo,5399.00,,,,https://www.masonline.com.ar/pan-fargo-de-salvado-390-g/p
masonline,7793890261509,231351,Pan Fargo Lacteado Rodajas Finas 370 G,Fargo,4859.00,,,,https://www.masonline.com.ar/pan-fargo-lacteado-rodajas-finas-370-g/p
masonline,7793890261516,246710,Pan Multigrano Oroweat 600 G,Oroweat,9439.00,,,,https://www.masonline.com.ar/pan-multigrano-oroweat-600-g/p
masonline,7793890261523,246709,Pan Con Semillas Oroweat 600 G,Oroweat,9439.00,,,,https://www.masonline.com.ar/pan-con-semillas-oroweat-600-g/p
masonline,7793890262124,239310,Pan Bimbo Integral 620 G,Bimbo,7989.00,,,,https://www.masonline.com.ar/pan-bimbo-integral-620-g/p
masonline,7793890262131,246284,Pan Blanco Bimbo 580 G,Bimbo,7259.00,,,,https://www.masonline.com.ar/pan-blanco-bimbo-580-g/p
masonline,0779389026122,234593,Pan De Mesa Bimbo Integral Cero Cero 430 G,Bimbo,5939.00,,,,https://www.masonline.com.ar/pan-de-mesa-bimbo-integral-cero-cero-430-g/p
masonline,7793890262162,239311,Pan Fargo Salvado 600 G,Fargo,7259.00,,,,https://www.masonline.com.ar/pan-fargo-salvado-600-g/p
masonline,7793913000504,11536,Arroz Con Leche Light Tregar 180 Gr,Tregar,2059.00,,,,https://www.masonline.com.ar/arroz-con-leche-light-tregar-180-gr-2/p
masonline,7793913001822,10059,Leche Entera Tregar Larga Vida 1 L,Tregar,2389.00,,,,https://www.masonline.com.ar/leche-entera-uat-tregar-1lt-2/p
masonline,7793913012996,162111,Leche Descremada Tregar Larga Vida 1 L,Tregar,2389.00,,,,https://www.masonline.com.ar/tregar-leche-uat-descremada-1-l-2/p
masonline,7793913001655,163789,Queso Crema Tregar Light 190 G,Tregar,2989.00,,,,https://www.masonline.com.ar/queso-crema-light-tregar-190-gr-2/p
masonline,7793913013405,191745,Queso Crema Tregar Clásico 280 G,Tregar,3899.00,,,,https://www.masonline.com.ar/queso-crema-tregar-clasico-280g-2/p
masonline,7793890261509,231351,Pan Fargo Lacteado Rodajas Finas 370 G,Fargo,4859.00,,,,https://www.masonline.com.ar/pan-fargo-lacteado-rodajas-finas-370-g/p
masonline,7793913002423,140026,Yogur Batido Tregar Natural Endulzado 140 G,Tregar,1859.00,,,,https://www.masonline.com.ar/yogur-natural-pote-tregar-x-140g-2/p
masonline,7793913013467,191740,Arroz Con Leche Tregar Con Dulce De Leche 180g,Tregar,2059.00,,,,https://www.masonline.com.ar/arroz-con-leche-tregar-con-dulce-de-leche-180g-2/p
masonline,7793913013245,164745,Yogur Entero Tregar Durazno 160 G,Tregar,1999.00,,,,https://www.masonline.com.ar/yogur-entero-tregar-frutas-durazno-160-gr-2/p
masonline,7793913013368,191747,Yogur Bebible Tregar Durazno 900 G,Tregar,3189.00,,,,https://www.masonline.com.ar/yogur-bebible-tregar-sabor-durazno-900g-2/p
masonline,7793913013511,238359,Queso Rallado Tregar 120 G,Tregar,5389.00,,,,https://www.masonline.com.ar/queso-rallado-tregar-120-g/p
masonline,7793913013252,164744,Yogur Entero Tregar Arándano 160 G,Tregar,1999.00,,,,https://www.masonline.com.ar/yogur-entero-tregar-frutas-arandanos-160-gr-2/p
masonline,7793913013528,191585,Yogur Entero Tregar Frutilla 125 G,Tregar,1099.00,,,,https://www.masonline.com.ar/yogur-parcialmente-descremado-tregar-de-frutilla-125g-2/p
masonline,7793913013535,191483,Yogur Tregar Vainilla 125 G,Tregar,1099.00,,,,https://www.masonline.com.ar/yogur-tregar-de-vainilla-125g-2/p
masonline,7793913013238,164746,Yogur Entero Tregar Frutas Frutilla 160 Gr,Tregar,1999.00,,,,https://www.masonline.com.ar/yogur-entero-tregar-frutas-frutilla-160-gr-2/p
masonline,7793913013542,212681,Yogur Tregar De Dulce De Leche 125g,Tregar,1099.00,,,,https://www.masonline.com.ar/yogur-tregar-de-dulce-de-leche-125g-2/p
masonline,7793913013559,191583,Yogur Descremado Tregar De Frutilla 125 G,Tregar,1099.00,,,,https://www.masonline.com.ar/yogur-tregar-de-frutilla-125g-2/p
masonline,7793913013443,191742,Crema De Leche Tregar 350 Ml,Tregar,5389.00,,,,https://www.masonline.com.ar/crema-de-leche-tregar-350ml-2/p
masonline,7793913013436,191743,Crema De Leche Tregar 200 Ml,Tregar,3349.00,,,,https://www.masonline.com.ar/crema-de-leche-tregar-200ml-2/p
masonline,7793913013474,191739,Arroz Con Leche Tregar Con Canela 180g,Tregar,2059.00,,,,https://www.masonline.com.ar/arroz-con-leche-tregar-con-canela-180g-2/p
masonline,7793913013610,192886,Queso Untable Tregar Chatel Clásico 180 G,Tregar,2889.00,,,,https://www.masonline.com.ar/queso-untable-tregar-neufchatel-clasico-180g-2/p
masonline,7793913013566,191482,Yogur Descremado Tregar Vainilla 125 G,Tregar,1099.00,,,,https://www.masonline.com.ar/yogur-tregar-descremado-de-vainilla-125g-2/p
masonline,7793913013672,205631,Ricotta Tregar Light 290 G,Tregar,3349.00,,,,https://www.masonline.com.ar/ricotta-tregar-light-290g-2/p
masonline,7793913013573,213252,Yogur Bebible Tregar Frutilla 900 G,Tregar,3189.00,,,,https://www.masonline.com.ar/yogur-bebible-tregar-sabor-frutilla-900g-2/p
masonline,7793913013580,217739,Yogur Bebible Tregar Vainilla 900 G,Tregar,3189.00,,,,https://www.masonline.com.ar/yogur-debible-tregar-sabor-vainilla-900-g-2/p
masonline,7793913013603,217740,Yogur Bebible Descremado Tregar Sabor Vainilla 900 G,Tregar,3189.00,,,,https://www.masonline.com.ar/yogur-bebible-descremado-tregar-sabor-vainilla-900-g-2/p
masonline,7793913013641,192883,Queso Untable Tregar Chatel Descremado 180 G,Tregar,2889.00,,,,https://www.masonline.com.ar/queso-untable-tregar-neufchatel-descremado-180g-2/p
masonline,7793913013689,216301,Yogur Tregar Natural Sin Azúcar 140 G,Tregar,1859.00,,,,https://www.masonline.com.ar/yogur-tregar-natural-sin-azucar-140-g-2/p
masonline,7793913013658,192882,Queso Untable Tregar Chatel Cheddar 180 G,Tregar,2889.00,,,,https://www.masonline.com.ar/queso-untable-tregar-sabor-cheddar-180g-2/p
masonline,7793913013665,205630,Ricotta Tregar Entera 290 G,Tregar,3349.00,,,,https://www.masonline.com.ar/ricotta-tregar-entera-290g-2/p
masonline,7793913013696,205632,Yogur Tregar Entero Con Copos 164g,Tregar,2399.00,,,,https://www.masonline.com.ar/yogur-tregar-entero-con-copos-164g-2/p
masonline,7793913013702,205633,Yogur Tregar Descremado Con Copos 164g,Tregar,2399.00,,,,https://www.masonline.com.ar/yogur-tregar-descremado-con-copos-164g-2/p
masonline,7793913013726,212047,Queso Blanco Tregar Light 290 G,Tregar,3899.00,,,,https://www.masonline.com.ar/queso-blanco-tregar-light-290g-2/p
masonline,7793913013719,212046,Queso Blanco Tregar Clásico 290 G,Tregar,3899.00,,,,https://www.masonline.com.ar/queso-blanco-tregar-clasico-290g-2/p
masonline,7793913013733,229703,Yogur Tregar Descremado Anana 160 G,Tregar,1999.00,,,,https://www.masonline.com.ar/yogur-tregar-descremado-anana-160-g/p
masonline,7793913013757,215666,Yogur Descremado Tregar Con Frutas De Frutilla 160 G,Tregar,1999.00,,,,https://www.masonline.com.ar/yogur-descremado-tregar-con-frutas-de-frutilla-160-g-2/p
masonline,7793913013986,229705,Yogur Batido Tregar Natural Endulzado 280 G,Tregar,3589.00,,,,https://www.masonline.com.ar/yogur-batido-tregar-natural-endulzado-280-g/p
masonline,7793913013993,229704,Yogur Batido Tregar Natural Sin Azúcar 280 G,Tregar,3589.00,,,,https://www.masonline.com.ar/yogur-batido-tregar-natural-sin-azucar-280-g/p
masonline,7793913013771,215668,Yogur Descremado Tregar Con Frutas De Arándano 160 G,Tregar,1999.00,,,,https://www.masonline.com.ar/yogur-descremado-tregar-con-frutas-de-arandano-160-g-2/p
masonline,7793913013788,216302,Yogur Entero Tregar Ananá 160 G,Tregar,1999.00,,,,https://www.masonline.com.ar/yogur-entero-tregar-anana-160-g-2/p
masonline,7794000004887,163502,Condimento Sabor Al Horno Knorr  Limón Y Orégano  21 G,Knorr,3189.00,,,,https://www.masonline.com.ar/condimento-sabor-al-horno-knorr-limon-y-oregano-21-g-2/p
masonline,7793913013818,229702,Yogur Tregar Entero Cereza 160 G,Tregar,1999.00,,,,https://www.masonline.com.ar/yogur-tregar-entero-cereza-160-g/p
masonline,7794000004917,163499,Condimento Sabor Al Horno Knorr  Cebolla Y Ajo  21 G,Knorr,3189.00,,,,https://www.masonline.com.ar/condimento-sabor-al-horno-knorr-cebolla-y-ajo-21-g-2/p
masonline,7794000004924,163498,Condimento Sabor Al Horno Knorr  Tipo Criollo 21g,Knorr,3189.00,,,,https://www.masonline.com.ar/condimento-sabor-al-horno-knorr-tipo-criollo-21-g-2/p
masonline,7793940052002,28906,Manteca La Serenisima Clásica 100 G,La Serenísima,2599.00,,,,https://www.masonline.com.ar/manteca-multivitaminas-la-serenisima-100gr-2/p
masonline,7794000006072,158768,Mayonesa Hellmanns Clásica 475 G,Hellmanns,2889.00,,,,https://www.masonline.com.ar/mayonesa-hellmanns-clasica-doypack-475-g-2/p
masonline,77939234,12720,Alfajor Terrabusi Chocolate Clásico 50 G,Terrabusi,1329.00,,,,https://www.masonline.com.ar/alfajor-clasico-terrabusi-50-gr-2/p
masonline,7794000005853,158777,Sopa De Pollo Knorr Con Dedalitos Integrales 80 G,Knorr,2589.00,,,,https://www.masonline.com.ar/sopa-de-pollo-knorr-con-dedalitos-integrales-80-g-3/p
masonline,7794000005884,158771,Sopa Crema Knorr  Zapallo Con Nuez Moscada 70 G,Knorr,2589.00,,,,https://www.masonline.com.ar/sopa-crema-knorr-zapallo-70-g-2/p
masonline,7793940054006,28907,Manteca La Serenisima Clásica 200 G,La Serenísima,4589.00,,,,https://www.masonline.com.ar/manteca-la-serenisima-200-gr-2/p
masonline,7794000005839,158780,Sopa De Letras Knorr Con Vegetales 7.5g,Knorr,2589.00,,,,https://www.masonline.com.ar/sopa-de-vegetales-knorr-con-letras-x-107-5-g-2/p
masonline,7794000005822,158778,Sopa De Pollo Knorr Con Cabellos De Ángel 105.6g,Knorr,2589.00,,,,https://www.masonline.com.ar/sopa-de-pollo-knorr-con-cabello-de-angel-x-105-6g-2/p
masonline,7794000005815,158779,Sopa De Vegetales Knorr Con Caracolitos Tricolor 107.5 G,Knorr,2589.00,,,,https://www.masonline.com.ar/sopa-vegetales-con-caracolitos-knorr-107-gr-2/p
masonline,7794000006171,166404,Ketchup Hellmanns Regular Squeeze 400 G,Hellmanns,6089.00,,,,https://www.masonline.com.ar/ketchup-hellmann-s-regular-400-g-2/p
masonline,7794000005815,158779,Sopa De Vegetales Knorr Con Caracolitos Tricolor 107.5 G,Knorr,2589.00,,,,https://www.masonline.com.ar/sopa-vegetales-con-caracolitos-knorr-107-gr-2/p
masonline,7794000005815,158779,Sopa De Vegetales Knorr Con Caracolitos Tricolor 107.5 G,Knorr,2589.00,,,,https://www.masonline.com.ar/sopa-vegetales-con-caracolitos-knorr-107-gr-2/p
masonline,7794000006355,178523,Puré Instantáneo Knorr Mixto 125g,Knorr,3329.00,,,,https://www.masonline.com.ar/pure-instantaneo-knorr-mixto-125g-2/p
masonline,7794000006379,153214,Puré Instantáneo Knorr Papa Receta Completa 125g,Knorr,3239.00,,,,https://www.masonline.com.ar/pure-de-papa-knorr-listo-receta-completa-125-g-2/p
masonline,7794000006072,158768,Mayonesa Hellmanns Clásica 475 G,Hellmanns,2889.00,,,,https://www.masonline.com.ar/mayonesa-hellmanns-clasica-doypack-475-g-2/p
masonline,7794000006362,153215,Puré Instantáneo Knorr Papa 125g,Knorr,2899.00,,,,https://www.masonline.com.ar/pure-de-papa-knorr-listo-125-g-2/p
masonline,7794000006478,183644,Mostaza Savora Original 250 G,Savora,1639.00,,,,https://www.masonline.com.ar/mostaza-original-tips-dp-savora-250gr-2/p
masonline,7794000006911,191034,Sopa Knorr Zapallo Con Romero Pimienta 63g,Knorr,3449.00,,,,https://www.masonline.com.ar/sopa-knorr-zapallo-con-romero-pimienta-63g-2/p
masonline,7794000006881,191037,Sopa Instantánea Knorr Quick Vegetales Balance 5un,Knorr,3449.00,,,,https://www.masonline.com.ar/sopa-instantanea-knorr-quick-vegetales-balance-5un-2/p
masonline,7794000007741,218529,Salsa Golf Hellmanns 250 G,Hellmanns,2699.00,,,,https://www.masonline.com.ar/salsa-golf-hellmans-250-g-2/p
masonline,7794000006942,191031,"Sopa Knorr Vegetales Esp/Zana/Apio 59,5g",Knorr,3449.00,,,,https://www.masonline.com.ar/sopa-knorr-vegetales-esp-zana-apio-59-5g-2/p
masonline,7794000007802,162924,Salsa Barbacoa Hellmanns 250 G,Hellmanns,2699.00,,,,https://www.masonline.com.ar/salsa-barbacoa-hellmanns-250-gr-2/p
masonline,7794000004993,163496,Mostaza Savora Original 500 G,Savora,2899.00,,,,https://www.masonline.com.ar/mostaza-savora-original-doypack-500gr-2/p
masonline,7794000006553,185244,Mayonesa Con Ajo Hellmanns 250 G,Hellmanns,3349.00,,,,https://www.masonline.com.ar/mayonesa-hellmanns-ajo-250gr-doypack-2/p
masonline,7794000008922,222907,Mayonesa Hellmanns Picante 340 G,Hellmanns,4629.00,,,,https://www.masonline.com.ar/mayonesa-hellman-s-picante-340-g-2/p
masonline,7794000007987,221250,Salsa Knor Tipo Casera Pizza 340 G,Knorr,1499.00,,,,https://www.masonline.com.ar/salsa-knor-tipo-casera-pizza-340-g-2/p
masonline,7794000007994,221331,Salsa Knor Tipo Casera Pizza 200 G,Knorr,1009.00,,,,https://www.masonline.com.ar/salsa-knor-tipo-casera-pizza-200-g-2/p
masonline,7794000006881,191037,Sopa Instantánea Knorr Quick Vegetales Balance 5un,Knorr,3449.00,,,,https://www.masonline.com.ar/sopa-instantanea-knorr-quick-vegetales-balance-5un-2/p
masonline,7794000008038,221252,Salsa Knor Tipo Casera Guisos Y Arroces 340 G,Knorr,1499.00,,,,https://www.masonline.com.ar/salsa-knor-tipo-casera-guisos-y-arroces-340-g-2/p
masonline,7794000008052,221930,Salsa Knorr Tipo Casera Fileto 340 G,Knorr,1499.00,,,,https://www.masonline.com.ar/salsa-knorr-tipo-casera-fileto-340-g-2/p
masonline,7794000008281,221261,Caldo Knorr De Verduras Cero Sodio 48 G 6u,Knorr,2079.00,1189.00,sim,,https://www.masonline.com.ar/caldo-knorr-de-verduras-cero-sodio-48-g-6u-2/p
masonline,7794000008274,221931,Caldo De Verduras Knorr Cero Sodio 96 G,Knorr,3569.00,,,,https://www.masonline.com.ar/caldo-de-verduras-knorr-cero-sodio-96-g-2/p
masonline,7794000008045,221260,Salsa Knor Tipo Casera Pomodoro 340 G,Knorr,1499.00,,,,https://www.masonline.com.ar/salsa-knor-tipo-casera-pomodoro-340-g-2/p
masonline,7794000008540,220444,Caldo Knorr Sabor Gallina 114 G 12u,Knorr,2849.00,,,,https://www.masonline.com.ar/caldo-knorr-sabor-gallina-114-g-12u-2/p
masonline,7794000008557,220936,Caldo De Verduras Knorr 114 G 12u,Knorr,2849.00,,,,https://www.masonline.com.ar/caldo-de-verduras-knorr-114-g-12u-2/p
masonline,7794000008519,220597,Caldo Knorr Balance De Verduras 114 G 12u,Knorr,3209.00,,,,https://www.masonline.com.ar/caldo-knorr-balance-de-verduras-114-g-12u-2-2/p
masonline,7794000007987,221250,Salsa Knor Tipo Casera Pizza 340 G,Knorr,1499.00,,,,https://www.masonline.com.ar/salsa-knor-tipo-casera-pizza-340-g-2/p
masonline,7794000008526,220935,Caldo Knorr Sabor Gallina Deshidratado 114 G 12u,Knorr,3209.00,,,,https://www.masonline.com.ar/caldo-knorr-sabor-gallina-deshidratado-114-g-12u-2/p
masonline,77940131,12723,Turrón Con Maní Arcor 25 G,Arcor,439.00,,,,https://www.masonline.com.ar/turron-de-mani-arcor-25-gr-2/p
masonline,7794000008595,225286,Caldo Knorr De Verduras 48 G 6 Unidades,Knorr,1659.00,,,,https://www.masonline.com.ar/caldo-knorr-de-verduras-48-g-6-unidades-2/p
masonline,7794000008533,220443,Caldo Knorr Sabor Carne 114 G 12u,Knorr,2849.00,,,,https://www.masonline.com.ar/caldo-knorr-sabor-carne-114-g-12u-2/p
masonline,77944405,226157,Caramelos Menthoplus 2 Frío Cherry Sabor Cereza 27.2 G,Menthoplus,1269.00,,,,https://www.masonline.com.ar/caramelos-menthoplus-2-frio-cherry-sabor-cereza-27-2-g/p
masonline,77944412,219999,"Caramelos Duros Menthoplus Sabor Naranja 27,2 G",Menthoplus,1269.00,,,,https://www.masonline.com.ar/caramelos-duros-menthoplus-sabor-naranja-27-2-g-2/p
masonline,7794626010835,163448,Toallitas Higiénicas Kotex Extra Protección 32un,Kotex,11339.00,,,,https://www.masonline.com.ar/toallitas-femeninas-kotex-normal-con-alas-32un-2/p
masonline,7794626014949,224592,Toalla Femenina Kotex Esencial 16u,Kotex,4409.00,,,,https://www.masonline.com.ar/toallas-femeninas-kotex-esencial-16u-2/p
masonline,7794626010842,161571,Protector Leve Plenitud Femme 14un,Plenitud Femme,4199.00,,,,https://www.masonline.com.ar/protector-adulto-plenitud-femenina-larga-antibacterial-leve-x-14-un-2/p
masonline,7622300742775,13034,Galletitas Dulces Melba Rellenas Con Crema 120 G,Melba,1449.00,,,,https://www.masonline.com.ar/galleta-terrabusi-melba-120grs-2/p
masonline,7794626010880,161569,Toallita Femenina Plenitud Femme Normal Plus 16un,Plenitud Femme,16699.00,,,,https://www.masonline.com.ar/toalla-higienica-adultos-plenitud-femenina-antibacterial-larga-con-alas-x-16-un-2/p
masonline,7794000005884,158771,Sopa Crema Knorr  Zapallo Con Nuez Moscada 70 G,Knorr,2589.00,,,,https://www.masonline.com.ar/sopa-crema-knorr-zapallo-70-g-2/p
masonline,7794626001475,20640,Protector Diario Huggies Cuidado Diario 10un,Huggies,3399.00,,,,https://www.masonline.com.ar/apositos-post-parto-huggies-mama-x10-2/p
masonline,7794626011023,163038,Toallitas Húmedas Huggies Triple Protección 48un,Huggies,4969.00,,,,https://www.masonline.com.ar/toallitas-humedas-huggies-triple-proteccion-48-un-2/p
masonline,7794626011047,163037,Toallitas Húmedas Huggies Triple Protección 96un,Huggies,8339.00,,,,https://www.masonline.com.ar/toallitas-humedas-huggies-triple-proteccion-96-un-2/p
masonline,7794626011498,164853,Protector Esencial Plenitud Femme 20un,Plenitud Femme,4149.00,,,,https://www.masonline.com.ar/protectores-femeninos-plenitud-esencial-20-u-2/p
masonline,7794626011504,225903,Toalla Incontinencia Plenitud Femme Nocturna Sin Alas 20 U,Plenitud Femme,35999.00,,,,https://www.masonline.com.ar/toalla-incontinencia-plenitud-femme-nocturna-sin-alas-20u/p
masonline,7896018700628,243527,Toallitas Húmedas Huggies 48 U,Huggies,5299.00,,,,https://www.masonline.com.ar/toallitas-humedas-huggies-48-u/p
masonline,7794626011559,214352,Toallitas Higiénicas Kotex Nocturna Extra Protección 8un,Kotex,4069.00,,,,https://www.masonline.com.ar/toallitas-higienicas-kotex-nocturna-extra-proteccion-8un-2/p
masonline,7794626010347,224590,Toalla Femenina Lina Esencial C/A 16u,Lina,3599.00,,,,https://www.masonline.com.ar/toallas-femeninas-lina-c-alas-esencial-normal-16u-2/p
masonline,7702425632189,233712,Toallitas Húmedas Huggies Limpieza Diaria 112 U,Huggies,9639.00,,,,https://www.masonline.com.ar/toallitas-humedas-huggies-limpieza-diaria-112-u/p
masonline,7896007552962,219144,Pañales Para Adulto Plenitud Classic Pant G /Xg 8 U,Plenitud,24499.00,,,,https://www.masonline.com.ar/panales-para-adulto-plenitud-classic-pant-g-xg-8-u-2/p
masonline,7896007552962,219144,Pañales Para Adulto Plenitud Classic Pant G /Xg 8 U,Plenitud,24499.00,,,,https://www.masonline.com.ar/panales-para-adulto-plenitud-classic-pant-g-xg-8-u-2/p
masonline,7794626011870,184409,Pañal Huggies Protect Plus Talle M 48 U,Huggies,20649.00,15499.00,sim,,https://www.masonline.com.ar/huggies-protect-plus-ultra-pack-talle-m-48-unidades-2/p
masonline,7794626012914,161393,Pañales Huggies Flexi Comfort Megapack Rn 34un,Huggies,18329.00,,,,https://www.masonline.com.ar/panales-huggies-flexi-comfort-rnx34un-2/p
